ac_year,age,state_cd,state_name,district_cd,district_name,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls
2012-13,5,5,Uttarakhand,506,GARHWAL,3252,704,0,0,0,0,0,0,0,0,0,0,2970,474,0,0,0,0,0,0,0,0,0,0
2012-13,5,5,Uttarakhand,507,PITHORAGARH,3348,209,0,0,0,0,0,0,0,0,0,0,2808,126,0,0,0,0,0,0,0,0,0,0
2012-13,5,5,Uttarakhand,508,BAGESHWAR,1431,55,0,0,0,0,0,0,0,0,0,0,1399,38,0,0,0,0,0,0,0,0,0,0
2012-13,5,5,Uttarakhand,509,ALMORA,3447,175,0,0,0,0,0,0,0,0,0,0,3228,156,0,0,0,0,0,0,0,0,0,0
2012-13,5,5,Uttarakhand,510,CHAMPAWAT,1823,130,0,0,0,0,0,0,0,0,0,0,1593,84,0,0,0,0,0,0,0,0,0,0
2012-13,5,5,Uttarakhand,511,NAINITAL,3849,103,0,0,0,0,0,0,0,0,0,0,3659,91,0,0,0,0,0,0,0,0,0,0
2012-13,5,5,Uttarakhand,512,"UDHAM SINGH NAGAR",13694,485,0,0,0,0,0,0,0,0,0,0,11923,413,0,0,0,0,0,0,0,0,0,0
2012-13,5,5,Uttarakhand,513,HARDWAR,13626,1030,0,0,0,0,0,0,0,0,0,0,11602,891,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,601,PANCHKULA,2326,418,0,0,0,0,0,0,0,0,0,0,2058,369,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,602,AMBALA,5155,1811,0,0,0,0,0,0,0,0,0,0,4026,1564,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,603,YAMUNANAGAR,3810,1484,0,0,0,0,0,0,0,0,0,0,3638,1336,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,604,KURUKSHETRA,3802,1548,0,0,0,0,0,0,0,0,0,0,3475,1403,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,605,KAITHAL,4903,1155,0,0,0,0,0,0,0,0,0,0,4319,1210,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,606,KARNAL,5248,1559,0,0,0,0,0,0,0,0,0,0,4486,1574,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,607,PANIPAT,4423,1470,0,0,0,0,0,0,0,0,0,0,3452,1405,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,608,SONIPAT,5398,3402,0,0,0,0,0,0,0,0,0,0,4572,2719,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,609,JIND,5443,1809,0,0,0,0,0,0,0,0,0,0,4695,1691,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,610,FATEHABAD,3284,575,0,0,0,0,0,0,0,0,0,0,3028,511,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,611,SIRSA,5344,933,0,0,0,0,0,0,0,0,0,0,4505,927,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,612,HISAR,6880,1340,0,0,0,0,0,0,0,0,0,0,5845,1183,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,613,BHIWANI,7706,3149,0,0,0,0,0,0,0,0,0,0,6688,2781,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,614,ROHTAK,5158,1781,0,0,0,0,0,0,0,0,0,0,4236,1599,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,615,JHAJJAR,4781,1918,0,0,0,0,0,0,0,0,0,0,3756,1629,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,616,MAHENDRAGARH,4675,1975,0,0,0,0,0,0,0,0,0,0,3679,1708,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,617,REWARI,3890,2362,0,0,0,0,0,0,0,0,0,0,3147,2144,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,618,GURGAON,5606,4482,0,0,0,0,0,0,0,0,0,0,4691,3735,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,619,FARIDABAD,11086,1076,0,0,0,0,0,0,0,0,0,0,8766,781,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,620,MEWAT,6032,1019,0,0,0,0,0,0,0,0,0,0,4732,881,0,0,0,0,0,0,0,0,0,0
2012-13,5,6,Haryana,621,PALWAL,5544,1109,0,0,0,0,0,0,0,0,0,0,4730,875,0,0,0,0,0,0,0,0,0,0
2012-13,5,7,Delhi,701,"NORTH WEST DELHI",17328,1986,0,0,0,0,0,0,0,0,0,0,14473,1025,0,0,0,0,0,0,0,0,0,0
2012-13,5,7,Delhi,702,"NORTH DELHI",2934,112,0,0,0,0,0,0,0,0,0,0,2668,313,0,0,0,0,0,0,0,0,0,0
2012-13,5,7,Delhi,703,"NORTH EAST DELHI",13209,1625,0,0,0,0,0,0,0,0,0,0,11388,248,0,0,0,0,0,0,0,0,0,0
2012-13,5,7,Delhi,704,"EAST DELHI",8826,430,0,0,0,0,0,0,0,0,0,0,7561,268,0,0,0,0,0,0,0,0,0,0
2012-13,5,7,Delhi,705,"NEW DELHI",1731,97,0,0,0,0,0,0,0,0,0,0,1254,344,0,0,0,0,0,0,0,0,0,0
2012-13,5,7,Delhi,706,"CENTRAL DELHI",2029,135,0,0,0,0,0,0,0,0,0,0,1733,101,0,0,0,0,0,0,0,0,0,0
2012-13,5,7,Delhi,707,"WEST DELHI",12262,1262,0,0,0,0,0,0,0,0,0,0,10482,577,0,0,0,0,0,0,0,0,0,0
2012-13,5,7,Delhi,708,"SOUTH WEST DELHI",12823,1103,0,0,0,0,0,0,0,0,0,0,10125,764,0,0,0,0,0,0,0,0,0,0
2012-13,5,7,Delhi,709,"SOUTH DELHI",11610,503,0,0,0,0,0,0,0,0,0,0,10526,258,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,801,GANGANAGAR,9404,1982,0,0,0,0,0,0,0,0,0,0,6744,1473,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,802,HANUMANGARH,6446,6510,0,0,0,0,0,0,0,0,0,0,5425,5246,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,803,BIKANER,11234,5501,0,0,0,0,0,0,0,0,0,0,9152,4387,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,804,CHURU,10283,3854,0,0,0,0,0,0,0,0,0,0,8784,3217,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,805,JHUNJHUNU,11617,6135,0,0,0,0,0,0,0,0,0,0,10025,4947,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,806,ALWAR,22343,11080,0,0,0,0,0,0,0,0,0,0,19222,8369,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,807,BHARATPUR,9921,2035,0,0,0,0,0,0,0,0,0,0,7524,1420,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,808,DHAULPUR,7249,1917,0,0,0,0,0,0,0,0,0,0,5176,1327,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,809,KARAULI,10348,3302,0,0,0,0,0,0,0,0,0,0,8562,2670,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,810,"SAWAI MADHOPUR",6250,3468,0,0,0,0,0,0,0,0,0,0,5026,2448,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,811,Dausa,8161,2450,0,0,0,0,0,0,0,0,0,0,7134,1968,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,812,JAIPUR,28920,18174,0,0,0,0,0,0,0,0,0,0,25634,14789,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,813,SIKAR,8513,11161,0,0,0,0,0,0,0,0,0,0,7669,9554,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,814,NAGAUR,16393,9797,0,0,0,0,0,0,0,0,0,0,14385,6478,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,815,JODHPUR,18096,6797,0,0,0,0,0,0,0,0,0,0,14469,5129,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,816,JAISALMER,3139,684,0,0,0,0,0,0,0,0,0,0,2187,481,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,817,BARMER,9662,3428,0,0,0,0,0,0,0,0,0,0,7955,2745,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,818,JALOR,6337,1379,0,0,0,0,0,0,0,0,0,0,4786,1139,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,819,SIROHI,4044,679,0,0,0,0,0,0,0,0,0,0,2927,616,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,820,PALI,9124,3343,0,0,0,0,0,0,0,0,0,0,7615,2792,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,821,AJMER,9099,1714,0,0,0,0,0,0,0,0,0,0,7795,1237,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,822,TONK,6520,1139,0,0,0,0,0,0,0,0,0,0,5570,862,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,823,BUNDI,3832,513,0,0,0,0,0,0,0,0,0,0,2957,389,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,824,BHILWARA,6560,550,0,0,0,0,0,0,0,0,0,0,5414,340,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,825,RAJSAMAND,3636,530,0,0,0,0,0,0,0,0,0,0,3170,411,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,826,UDAIPUR,10747,1455,0,0,0,0,0,0,0,0,0,0,8945,1067,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,827,DUNGARPUR,7980,1316,0,0,0,0,0,0,0,0,0,0,7152,987,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,828,BANSWARA,6077,840,0,0,0,0,0,0,0,0,0,0,5361,727,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,829,CHITTAURGARH,4152,987,0,0,0,0,0,0,0,0,0,0,3627,793,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,830,KOTA,13097,477,0,0,0,0,0,0,0,0,0,0,10868,452,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,831,BARAN,5757,1474,0,0,0,0,0,0,0,0,0,0,4809,1216,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,832,JHALAWAR,5702,734,0,0,0,0,0,0,0,0,0,0,4646,567,0,0,0,0,0,0,0,0,0,0
2012-13,5,8,Rajasthan,833,"PRATAPGARH (RAJ.)",2023,181,0,0,0,0,0,0,0,0,0,0,1758,148,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",901,SAHARANPUR,8624,1165,0,0,0,0,0,0,0,0,0,0,7143,1102,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",902,MUZAFFARNAGAR,18221,15037,0,0,0,0,0,0,0,0,0,0,15467,14049,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",903,BIJNOR,4093,45,0,0,0,0,0,0,0,0,0,0,4484,46,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",904,MORADABAD,1338,146,0,0,0,0,0,0,0,0,0,0,1145,83,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",905,RAMPUR,65,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",906,"Jyotiba Phule Nagar (AMROHA)",10311,1607,0,0,0,0,0,0,0,0,0,0,9031,1386,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",907,MEERUT,566,23,0,0,0,0,0,0,0,0,0,0,434,16,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",908,BAGHPAT,12249,287,0,0,0,0,0,0,0,0,0,0,9658,246,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",909,GHAZIABAD,1483,71,0,0,0,0,0,0,0,0,0,0,1237,32,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",910,"GAUTAM BUDDHA NAGAR",9548,2354,0,0,0,0,0,0,0,0,0,0,8629,1994,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",911,BULANDSHAHR,13661,478,0,0,0,0,0,0,0,0,0,0,12629,706,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",912,ALIGARH,7156,5195,0,0,0,0,0,0,0,0,0,0,5804,4153,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",913,HATHRAS,3899,300,0,0,0,0,0,0,0,0,0,0,2943,185,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",914,MATHURA,16139,3934,0,0,0,0,0,0,0,0,0,0,15537,3935,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",915,AGRA,9801,3137,0,0,0,0,0,0,0,0,0,0,8078,2389,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",916,FIROZABAD,7327,1259,0,0,0,0,0,0,0,0,0,0,6408,918,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",917,ETAH,10194,1033,0,0,0,0,0,0,0,0,0,0,7782,744,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",918,MAINPURI,7080,2370,0,0,0,0,0,0,0,0,0,0,5277,2028,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",919,BUDAUN,7685,1981,0,0,0,0,0,0,0,0,0,0,6207,1154,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",920,BAREILLY,10688,946,0,0,0,0,0,0,0,0,0,0,8227,668,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",921,PILIBHIT,1857,621,0,0,0,0,0,0,0,0,0,0,1383,410,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",922,SHAHJAHANPUR,5788,1230,0,0,0,0,0,0,0,0,0,0,4579,1032,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",923,KHERI,6642,307,0,0,0,0,0,0,0,0,0,0,5613,272,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",924,SITAPUR,13012,500,0,0,0,0,0,0,0,0,0,0,11421,467,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",925,HARDOI,8916,908,0,0,0,0,0,0,0,0,0,0,7486,812,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",926,UNNAO,254,48,0,0,0,0,0,0,0,0,0,0,274,43,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",927,LUCKNOW,5020,269,0,0,0,0,0,0,0,0,0,0,4573,230,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",928,"RAE BARELI",8184,4745,0,0,0,0,0,0,0,0,0,0,7843,4043,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",929,FARRUKHABAD,3806,681,0,0,0,0,0,0,0,0,0,0,3367,636,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",930,KANNAUJ,1212,16,0,0,0,0,0,0,0,0,0,0,1150,21,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",931,ETAWAH,39,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",932,AURAIYA,1113,21,0,0,0,0,0,0,0,0,0,0,1069,15,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",933,"KANPUR DEHAT",2251,324,0,0,0,0,0,0,0,0,0,0,1911,237,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",934,"KANPUR NAGAR",9192,396,0,0,0,0,0,0,0,0,0,0,8459,306,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",935,JALAUN,1519,663,0,0,0,0,0,0,0,0,0,0,1107,518,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",936,JHANSI,6762,380,0,0,0,0,0,0,0,0,0,0,5330,318,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",937,LALITPUR,2684,159,0,0,0,0,0,0,0,0,0,0,2290,158,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",938,"HAMIRPUR (U.P.)",5761,476,0,0,0,0,0,0,0,0,0,0,4432,421,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",939,MAHOBA,283,80,0,0,0,0,0,0,0,0,0,0,199,85,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",940,BANDA,4008,428,0,0,0,0,0,0,0,0,0,0,3024,357,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",941,CHITRAKOOT,3184,323,0,0,0,0,0,0,0,0,0,0,2452,220,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",942,FATEHPUR,11464,4016,0,0,0,0,0,0,0,0,0,0,9618,3470,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",943,PRATAPGARH,4599,254,0,0,0,0,0,0,0,0,0,0,4396,221,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",944,KAUSHAMBI,4914,421,0,0,0,0,0,0,0,0,0,0,4253,377,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",945,ALLAHABAD,12955,3279,0,0,0,0,0,0,0,0,0,0,11961,2465,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",946,BARABANKI,5200,494,0,0,0,0,0,0,0,0,0,0,4693,576,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",947,FAIZABAD,14511,2280,0,0,0,0,0,0,0,0,0,0,12894,1703,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",948,"AMBEDKAR NAGAR",7244,407,0,0,0,0,0,0,0,0,0,0,6285,360,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",949,SULTANPUR,7928,610,0,0,0,0,0,0,0,0,0,0,6431,364,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",950,BAHRAICH,5590,455,0,0,0,0,0,0,0,0,0,0,4281,311,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",951,SHRAWASTI,1336,18,0,0,0,0,0,0,0,0,0,0,910,3,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",952,BALRAMPUR,280,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",953,GONDA,9122,1536,0,0,0,0,0,0,0,0,0,0,7014,1264,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",954,SIDDHARTHNAGAR,5232,1020,0,0,0,0,0,0,0,0,0,0,4721,901,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",955,BASTI,1692,103,0,0,0,0,0,0,0,0,0,0,1667,72,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",956,"SANT KABIR NAGAR",2433,461,0,0,0,0,0,0,0,0,0,0,2538,356,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",957,MAHARAJGANJ,452,0,0,0,0,0,0,0,0,0,0,0,476,1,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",958,GORAKHPUR,4671,232,0,0,0,0,0,0,0,0,0,0,4437,205,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",959,KUSHINAGAR,11563,1468,0,0,0,0,0,0,0,0,0,0,10804,1287,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",960,DEORIA,14611,3052,0,0,0,0,0,0,0,0,0,0,14473,2723,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",961,AZAMGARH,17046,1272,0,0,0,0,0,0,0,0,0,0,15961,1392,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",962,MAU,1330,9,0,0,0,0,0,0,0,0,0,0,1337,25,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",963,BALLIA,4591,2688,0,0,0,0,0,0,0,0,0,0,3960,2550,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",964,JAUNPUR,4181,336,0,0,0,0,0,0,0,0,0,0,3451,302,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",965,GHAZIPUR,6683,767,0,0,0,0,0,0,0,0,0,0,5488,798,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",966,CHANDAULI,2385,152,0,0,0,0,0,0,0,0,0,0,2137,248,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",967,VARANASI,5200,112,0,0,0,0,0,0,0,0,0,0,4394,86,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",968,"SAMBHAL (BHIM NAGAR)",2330,293,0,0,0,0,0,0,0,0,0,0,1852,144,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",969,MIRZAPUR,1825,321,0,0,0,0,0,0,0,0,0,0,1470,267,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",970,SONBHADRA,3451,153,0,0,0,0,0,0,0,0,0,0,2908,111,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",971,BHADOI,2937,260,0,0,0,0,0,0,0,0,0,0,2353,262,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",972,"KANSHIRAM NAGAR",3294,770,0,0,0,0,0,0,0,0,0,0,2684,623,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",973,"AMETHI - CSM NAGAR",3987,245,0,0,0,0,0,0,0,0,0,0,3424,178,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",974,"SHAMLI (PRABUDH NAGAR)",3001,86,0,0,0,0,0,0,0,0,0,0,2954,57,0,0,0,0,0,0,0,0,0,0
2012-13,5,9,"Uttar Pradesh",975,"HAPUR (PANCHSHEEL NAGAR)",3045,16,0,0,0,0,0,0,0,0,0,0,2942,14,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1001,"PASHCHIM CHAMPARAN",3114,207,0,0,0,0,0,0,0,0,0,0,2933,119,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1002,"PURBA CHAMPARAN",2222,51,0,0,0,0,0,0,0,0,0,0,2106,52,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1003,SHEOHAR,428,27,0,0,0,0,0,0,0,0,0,0,430,17,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1004,SITAMARHI,1862,509,0,0,0,0,0,0,0,0,0,0,1816,507,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1005,MADHUBANI,3402,1076,0,0,0,0,0,0,0,0,0,0,3182,1005,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1006,SUPAUL,1149,182,0,0,0,0,0,0,0,0,0,0,1125,147,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1007,ARARIA,2305,42,0,0,0,0,0,0,0,0,0,0,2139,62,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1008,KISHANGANJ,1018,180,0,0,0,0,0,0,0,0,0,0,918,185,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1009,PURNIA,2648,2242,0,0,0,0,0,0,0,0,0,0,2367,2038,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1010,KATIHAR,1883,558,0,0,0,0,0,0,0,0,0,0,1726,409,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1011,MADHEPURA,726,1461,0,0,0,0,0,0,0,0,0,0,738,1307,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1012,SAHARSA,2434,147,0,0,0,0,0,0,0,0,0,0,2217,151,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1013,DARBHANGA,2303,227,0,0,0,0,0,0,0,0,0,0,2220,175,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1014,MUZAFFARPUR,1161,378,0,0,0,0,0,0,0,0,0,0,1145,351,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1015,GOPALGANJ,657,1686,0,0,0,0,0,0,0,0,0,0,634,1791,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1016,SIWAN,3065,247,0,0,0,0,0,0,0,0,0,0,3051,242,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1017,SARAN,7740,1117,0,0,0,0,0,0,0,0,0,0,7396,967,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1018,VAISHALI,1321,237,0,0,0,0,0,0,0,0,0,0,1119,234,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1019,SAMASTIPUR,836,175,0,0,0,0,0,0,0,0,0,0,755,216,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1020,BEGUSARAI,7132,373,0,0,0,0,0,0,0,0,0,0,6762,355,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1021,KHAGARIA,743,20,0,0,0,0,0,0,0,0,0,0,730,36,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1022,BHAGALPUR,2432,709,0,0,0,0,0,0,0,0,0,0,2352,714,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1023,BANKA,1295,851,0,0,0,0,0,0,0,0,0,0,1192,725,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1024,MUNGER,959,186,0,0,0,0,0,0,0,0,0,0,869,287,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1025,LAKHISARAI,1078,150,0,0,0,0,0,0,0,0,0,0,1072,123,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1026,SHEIKHPURA,535,52,0,0,0,0,0,0,0,0,0,0,517,51,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1027,NALANDA,2414,336,0,0,0,0,0,0,0,0,0,0,2292,319,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1028,PATNA,2836,421,0,0,0,0,0,0,0,0,0,0,2786,392,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1029,BHOJPUR,324,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1030,BUXAR,2172,297,0,0,0,0,0,0,0,0,0,0,2034,279,0,0,0,0,0,0,0,0,0,0
