id,survey_year,state,college_institution,address_line1,address_line2,city,district,pin_code,website,area_in_acre,construct_in_sqmt,year_of_establishment,affiliat_university,other_affiliated_university_id,statutory_body_id,other_statutory_body,year_of_affiliation,location,latitude,longitude,type,autonomous,has_diploma_courses,management,specialized,evening,speciality,other_speciality,girl_exclusive,staff_quarter_available,non_teaching_staff,teaching_staff,total,student_hostel_available,hostel_count
26112,2015,Telangana,"Avanthi P.G. College","16-11-741/B/1/A,moosarambagh",Dilshuknagar,Hyderabad,Hyderabad,500036,avanthicollege.ac.in,NA,NA,1993,"Osmania University, Hyderabad",NA,6,NA,1993,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
920,2015,Gujarat,"DR.V.R.GODHANIYA B.ED. COLLEGE-PORBANDAR","Khijdi Plot",M.G.Road,Porbandar,Porbandar,360575,www.drvrgbedcollege.org,6.17,2955.94,2007,"BHAKTA KAVI NARSINH MEHTA UNIVERSITY",NA,3,NA,2007,U,21.637403,69.617103,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
34317,2015,Maharashtra,"Kamdhenu Sevabhavi Sanstha's Vasundhara Arts College, Ghatnandur.","AMBAJOGAI-AHMEDPUR ROAD","GHATNANDUR, TQ AMBAJOGAI",AMBAJOGAI,Bid,431519,www.vasundharacollege.org,3,15000,2000,"Dr. Babasaheb Ambedkar Marathwada University, Aurangabad",NA,1,NA,2000,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
13210,2015,Rajasthan,"Gayatri College, Sanchore","MAKHUPURA BY PASS",SANCHORE,SANCHORE,Jalor,343041,gvmsanchore.com,2.4487,4494,2010,"Jai Narain Vyas University, Jodhpur",NA,1,NA,2014,U,23.250001,75.25672,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
753,2015,Gujarat,"YADAV B.ED. COLLEGE-MANGALPUR","At. MANGALPUR","At. MANGALPUR",KESHOD,Junagadh,362222,YADAVACADEMY.ORG,1,1899.07,2007,"BHAKTA KAVI NARSINH MEHTA UNIVERSITY",4,3,NA,2007,R,21.39447,70.235142,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,TRUE,1
11491,2015,"Himachal Pradesh","DAV Centenary College Kotkhai, Distt Shimla","DAV Centenary College Kotkhai",NA,Kotkhai,Shimla,171202,www.davcollegekotkhai.ac.in,3.5,1000,1985,"Himachal Pradesh University , Shimla",NA,1,NA,1985,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
8962,2015,Maharashtra,"200018-SCA'S ARTS, COMMERCE & SCIENCE COLLEGE, KUSUMBA, TAL.& DIST-DHULE.","SMT N.N C COLLEGEKUSUMBA TAL& DIST DHULE","SMT N.N C COLLEGEKUSUMBA TAL& DIST DHUL",KUSUMBA,Dhule,424302,smtnncckusumba.org,5,7170.2,1986,"North Maharashtra University, Jalgaon",NA,1,NA,1986,R,20.901951,74.770866,"Affiliated College",FALSE,FALSE,"Local Body",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6769,2015,Gujarat,"SHRI C J PATEL COLLEGE OF COMPUTER STUDIES","NOOTAN SCHOOL CAMPUS, NR. GUNJ BAZAAR","TALUKA- VISNAGAR",VISNAGAR-384315,Mahesana,384315,www.bcavisnagar.org,8.82,35693,1999,"Hemchandracharya North Gujart University, Patan",NA,1,NA,1999,U,23.70001,72.55001,"Affiliated College",TRUE,FALSE,"Private Un-Aided",TRUE,FALSE,"Computer Application",NA,FALSE,FALSE,NA,NA,NA,TRUE,2
50325,2015,Gujarat,"ADARSH SCIENCE COLLEGE, PATAN","ADARSH VIDHYASANKUL, ADARSH ROAD, PATAN",Ta:Patan,Patan-384265,Patan,384265,NA,5.21,22325.2,2014,"Hemchandracharya North Gujart University, Patan",NA,1,NA,2014,U,23.86666,72.16666,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,TRUE,Science,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
203,2015,Gujarat,"Atul Polytechnic, Mansa, Mahudi 664","At & Post -Khadat","Mahudi Road,",Vijapur,Gandhinagar,382855,www.atulinsitute.com,10.15,8500,2009,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2009,R,23.25672,72.25672,"Affiliated College",FALSE,TRUE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
1015,2015,Gujarat,"J.J.KUNDALIYA ARTS & COMMERCE COLLEGE-RAJKOT","Res cross Bldg, Suchak road,","Opp.shastri maidan",Rajkot,Rajkot,360001,www.jjkacc.com,1.5,2697.66,1973,"Saurashtra University, Rajkot",NA,1,NA,1973,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
559,2015,Gujarat,"Shri Uttar Gujarat B. B. A. College","Opp. Bank Of Baroda, Arjun Complex's Lane,","Bhatar Road, Surat, Taluka: choryasi",Surat,Surat,395001,www.sugc.co.in,1.5,2450,2009,"Veer Narmad South Gujarat University, Surat",77,1,NA,2009,U,21.169035,72.817189,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
999,2015,Gujarat,"S.H.GARDI ARTS & C.R.GARDI COMM.COLLEGE-DHROL","Near Ram Roti Ashram,","Kharva Road, Taluka- Dhrol.","Dhrol - 361210",Jamnagar,361210,www.patelbb.edu,1.00004,914.3259,1992,"Saurashtra University, Rajkot",NA,1,NA,1992,U,22.568861,70.412478,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
996,2015,Gujarat,"MATUSHREE MONGHIBA MAHILA ARTS COLLEGE, AMRELI","Dr.Jivraj Mehta Vidhar Cillege Campus","B/H. Radhika Hospital, Chital Road, AMRELI - 365601.",AMRELI,Amreli,365601,"www.matushree monghiba mahila arts college amreli",14,13320.32,1991,"Saurashtra University, Rajkot",NA,1,NA,1996,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,TRUE,1
5832,2015,Gujarat,"C. U. Shah Arts College","LALDARWAJA,","LALDARWAJA,Ta. AHMEDABAD : 380001","AHMEDABAD Pin. 380001",Ahmadabad,380001,www.cushahartscollege.org,1.084,25061.82,1960,"Gujarat University, Ahmedabad",NA,1,NA,1960,U,23.027453,72.581053,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Arts,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
390,2015,Gujarat,"D.L.Patel Institute of Management & Technology-MBA Programme (SFI)-Himmatnagar 709","Vidhyanagari Campus","Motipura by pass Road",Himmatanagar,"Sabar Kantha",383001,www.vidhyanagari.org,1,1619,2009,"Gujarat Technological University, Ahmedbabd",434,6,NA,2009,R,23.588148,72.953438,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
6669,2015,Gujarat,"COLLEGE OF EDUCATION VIDHYANAGARI","Motipura by pass road, Himatanagar",NA,Himatnagar,"Sabar Kantha",383001,www.vidhyanagari.org,2.61,2763.82,2006,"Hemchandracharya North Gujart University, Patan",NA,3,NA,2006,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
33683,2015,Maharashtra,"Centre for Rural Entrepreneurship Development And Research Office 5 Dumukh Happy Home Society Vile Parle (East) Mumbai 400 057","Bhagwat Sankul, Middle Lane, At & Post - Devrukkh, Pin - 415804","Tal. Sangmeshwar, Dist. Ratnagiri, Maharashtra",Devrukh,Mumbai,415804,www.decad.in,1.25,810,2010,"Mumbai University Mumbai",NA,19,"Directorate of Art, Mumbai",2010,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Fine Arts",NA,FALSE,FALSE,NA,NA,NA,TRUE,1
11204,2015,Maharashtra,"Mohanrao Patangrao Patil Mahavidyalaya, BORGAON","A/P- Borgaon",Tal-Walwa,Islampur,Sangli,415413,www.hindmatasankul.org.in,3,1200,2001,"Shivaji University, Kolhapur",NA,1,NA,2012,R,17.0247885,74.3759863,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6096,2015,Gujarat,"APOLLO INSTITUTE OF NURSING, GANDHINAGAR","APOLLO INSTITUTE OF NURSING, PLOT NO. 1A, BHAT GIDC ESTATE,","Ta - Gandhinagar","GANDHINAGAR 382428",Gandhinagar,382428,www.ainahmedabad.com,10,23720,2009,"Gujarat University, Ahmedabad",NA,1,NA,2009,R,23.103953,72.635784,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Nursing,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
364,2015,Gujarat,"A. Y. Dadabhai Technical Institute, Kosamba 601","Dr.G.I.Motala Technical Campus, Kosamba-Mahuvej Road,B/h Old Mariyambai Hospital,","Kosamba (R.S.), Taluka - Mangrol, PIN 394120",Surat,Surat,394120,www.aydadabhaitech.org,11,6000,2008,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2008,R,21.281401,72.574201,"Affiliated College",FALSE,TRUE,"Private Un-Aided",TRUE,FALSE,Technical,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25361,2015,"Andhra Pradesh","VISWA VIGNAN COLLEGE OF EDUATION","ELURU ROAD",GOWRISANKARAPURAM,"GUDIVADA - 521301",Krishna,521301,www.sreevidya.org,0.625,402,2007,"Krishna University, Machhlipattanam",3,3,NA,2010,U,16.260024,80.590041,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
11201,2015,Maharashtra,"Arts, Commerce & Science College,Saraswati Nagar,GADHINGLAJ","132/12,Sarswati Nagar,Gadhinglaj,Tal-Gadhinglaj,Dist- Kolhapur","132/12,Sarswati Nagar,Gadhinglaj,Tal-Gadhinglaj,Dist- Kolhapur",Gadhinglaj,Kolhapur,416502,NA,1,4046.873,1998,"Shivaji University, Kolhapur",NA,1,NA,2015,R,16.222321,74.3473659,"Affiliated College",FALSE,FALSE,"Local Body",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
7145,2015,Gujarat,"C.O. Jani Institute of Technology B.C.A. College","Swaminarayan Gurukul Campus","Near Railway station, Ghanghali Road, taluka: sihor","Sihor, District: Bhavnagar, PIN CODE : 364240",Bhavnagar,364240,NA,1.33,524,2001,"Maharaja Krishnakumarsinhji Bhavnagar University",NA,1,NA,2001,R,21.7625407,71.963844,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
40547,2015,Karnataka,"RRK Samithi's College of Pharmacy","RRKS COLLEGE OF PHARMACY,NAUBAD, BIDAR","NAUBAD, BIDAR",BIDAR,Bidar,585402,www.rrkscop.org,3,3.76,1984,"Rajiv Gandhi University of Health Sciences, Bangalore",NA,9,NA,1994,R,17.560001,77.280001,"Affiliated College",FALSE,FALSE,"Local Body",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
5886,2015,Gujarat,"M. P. Arts & M. H. Commerce College for Women","Mahipatram Rupram Ashram Building, Outside Raipur Gate,","Taluka: City Post : Behrampura",Ahmedabad,Ahmadabad,380022,www.mpmhcollege.edu.in,2,8093.71,1973,"Gujarat University, Ahmedabad",NA,1,NA,1994,U,23.01763,72.59742,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
11143,2015,Maharashtra,"Baba Naik Arts and Science College, Kokrud.","At/Post - Kokrud, Tal - Shirala, Dist - Sangli.",NA,Shirala,Sangli,415405,www.babanaikmahavidyalaya.com,2.1,7512,1998,"Shivaji University, Kolhapur",NA,1,NA,1998,R,16.00059,74.00011,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
152,2015,Gujarat,"Department of Business Management, Sankalchand Patel College of Engineering (SFI)-Visnagar 752","Kamana Char Rasta,","Gandhinagar-Ambaji Highway, Visnagar","Visnagar- 384315",Mahesana,384315,http://mba.spcevng.ac.in,10,23206,2007,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2009,R,23.6869961,72.54843877,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Technical,NA,FALSE,TRUE,0,12,12,TRUE,2
34382,2015,Maharashtra,"Rajiv Gandhi College of Computer Science","Plot No. 6/2, Wani Complex ,Padegaon, Nasik Road , Aurangabad-431002",Aurangabad,Aurangabad,Aurangabad,431002,www.rgcsca.simplesite.com,NA,37,2010,"Dr. Babasaheb Ambedkar Marathwada University, Aurangabad",NA,1,NA,2010,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
18829,2015,Maharashtra,"Samarth Arts Commerce College, Ashti","Shri Samarth Arts & commerce College Ashti","Morshi Road, Ashti, dist. Wardha - 442202 Maharashtra",Ashti,Wardha,442202,www.samarthcollegeashti.ac.in,3.21,418,1989,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",NA,1,NA,1989,R,21.20058,78.15243,"Affiliated College",FALSE,FALSE,"Local Body",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
879,2015,Gujarat,"M.M.SHAH COLLEGE OF EDUCATION -WADHWANCITY","Near Greed Station,Opp. M. P. Shah Commerce College, Wadhwancity,Dist.Surendranagar pin -363035","Wadhwancity Dist Surendrangar Pin 363 035",WADHWANCITY,Surendranagar,363035,www.vikasvidyalayabed.org,6.5,258,1973,"Saurashtra University, Rajkot",NA,3,NA,1986,U,22.698152,71.682167,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6664,2015,Gujarat,"SKET SHRI B J GADHAVI COLLEGE OF EDUCATION","SHRI B J GADHAVI COLLEGE OF EDUCATION","VINAY VIDHYALAYA CAMPUS, PALANPUR HIGHWAY, TA - RADHANPUR",RADHANPUR,Patan,385340,www.karniedu.org,2,1904,2008,"Hemchandracharya North Gujart University, Patan",NA,3,NA,2008,R,23.828635,71.613935,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
47657,2015,"Uttar Pradesh","S.N. MAHAVIDYALAYA BHOGAON, MAINPURI","VILL-VINODPUR,POST-VINODPUR,BHONGAON","VILL-VINODPUR,POST-VINODPUR,BHONGAON",BHONGAON,Mainpuri,205262,https://www.snmahavidhyalaya.org.in,3,20000,2012,"Dr. B. R. Ambedkar University, Agra",NA,19,"State Govt",2012,R,35.02456,95.02352,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
8530,2015,Karnataka,"Govt., First Grade College, Sandur - 583 119.","Near A.P.M.C Yard SANDUR BELLARY","Near A.P.M.C Yard SANDUR BELLARY",Sandur,Bellary,583119,gfgcsandur@gmail.com,3.92,0,2007,"Vijayanagara Sri Krishnadevaraya University, Bellary",NA,1,NA,2007,R,NA,NA,"Affiliated College",TRUE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6749,2015,Gujarat,"SARASWATI COLLEGE EDUCATION VIRAWADA","AT & PO. VIRAVADA, NATIONAL HIGH WAY NO-8",NA,HIMATNAGAR,"Sabar Kantha",383001,www.saraswatieducationsansthan.org,3.8,3555.05,2003,"Hemchandracharya North Gujart University, Patan",NA,3,NA,2003,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
34372,2015,Maharashtra,"Shardchandraji Pawar College of Computer & Management B.C.A, Jafrabad.","NEAR BHONDE PETROL PUMP JAFRABAD","POST. JAFRABAD",JAFRABAD,Jalna,431206,www.spbca.in,1,NA,2009,"Dr. Babasaheb Ambedkar Marathwada University, Aurangabad",NA,1,NA,2009,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
35571,2015,Karnataka,"Govt. First Grade College Navalagund","Old Muncipality Building",Navalgund,Navalgund,Dharwad,588202,Nil,4.12,912,2007,"Karnataka University, Dharwad",NA,1,NA,2007,R,32.620001,75.00002,"Affiliated College",TRUE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
29892,2015,"Madhya Pradesh","Shri Jain Shwetamber Prof. Academy, Airport Road, Indore","AERODROME PITHAMPUR BYPASS ROAD","NEAR HINKARGIRI TEERTH, INDORE",INDORE,Indore,453112,www.sjspa.in,6.5,4180,2006,"Devi Ahilya Vishwavidyalaya, Indore",NA,3,NA,2006,R,22.72707441,75.7873005,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6819,2015,Gujarat,"MASTER OF EDUCATION INSTITUTE(MED)","COLLEGE CAMPUS, DHANSURA ROAD,",MODASA,MODASA-383315,"Sabar Kantha",383315,www.medmodasa.info,1.25,591.44,2009,"Hemchandracharya North Gujart University, Patan",NA,3,NA,2009,U,NA,NA,"Affiliated College",TRUE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
31,2015,Gujarat,"Bhulabhai Vanmalibhai Patel Institute of Technology(D.S),Umrakh 656","Vidyabharti Campus","At.&.Po. Umrakh Ta.Bardoli, Pin No. 394345",Bardoli,Surat,394345,www.bvpit.ac.in,5,12440,1996,"Gujarat Technological University, Ahmedbabd",NA,6,NA,1996,R,23.250001,68.250001,"Affiliated College",FALSE,TRUE,"Private Un-Aided",TRUE,FALSE,Technical,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
6773,2015,Gujarat,"SMT S M PANCHAL SCIENCE COLLEGE TALOD","At & Po. Talod, Ta. Talod, Dist.Sabarkantha","Talod, Gujarat - 383215(India)",TALOD,"Sabar Kantha",383215,www.sciencecollegetalod.com,24.69,7157.3,1960,"Hemchandracharya North Gujart University, Patan",NA,1,NA,1960,R,23.3517822,72.9534385,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Science,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
9327,2015,Karnataka,"C481 Baqua Arts College Gulbarga","1st floor madina colony msk mill gulbarga",NA,gulbarga,Gulbarga,585103,NA,NA,NA,2009,"Gulbarga University, Gulbarga",NA,1,NA,2009,U,NA,NA,"Affiliated College",TRUE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
9292,2015,Karnataka,"D476 Govt First Grade Degree College Mudgal",Mudgal,"Taluq Lingasugur",Raichur,Raichur,584125,NA,3.4,672,2007,"Gulbarga University, Gulbarga",NA,1,NA,2007,R,NA,NA,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
51570,2015,Maharashtra,"MANAV SCHOOL OF ENGINEERING AND TECHNOLOGY","MANAV KNOWLEDGE CITY","AKOLA KHAMGAON ROAD N. H. NO. 6",VYALA,Akola,444302,www.manavengineering.com,15,4740,2013,"Sant Gadge Baba Amravati University, Amravati",NA,6,NA,2013,R,NA,NA,"Affiliated College",FALSE,FALSE,"Local Body",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
51530,2015,Karnataka,"PRM Vijaya First Grade college,Gopalapura Road","Gopalapura Road","T. Narasipura",NA,Mysore,571124,NA,6.5,957.27,2014,"Mysore University, Mysore",NA,1,NA,2014,R,11.97688,76.38292,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6448,2015,Gujarat,"Government Ayurved College, Vadodara","Government Ayurved College,","Ajwa road,panigate, vadodara",Vadodara-390019,Vadodara,390019,www.ayurveduniversity.edu.in,6.72,11025.181,1966,"Gujarat Ayurveda University, Jamnagar",3,11,NA,1969,U,22.31239,73.239915,"Affiliated College",FALSE,FALSE,"State Government",TRUE,FALSE,Medical-Ayurveda,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
6088,2015,Gujarat,"K. K. Shashtri Government Law College","K. K. Shashtri Education Campus,","Maninagar (East)",Ahmedabad,Ahmadabad,380008,NA,24463.43,12050,2008,"Gujarat University, Ahmedabad",NA,10,NA,2008,U,22.992081,72.6173344,"Affiliated College",FALSE,FALSE,"State Government",TRUE,FALSE,Law,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
40058,2015,Karnataka,"Ayurveda Mahavidyalaya","HEGGERI EXTN","OLD HUBLI",HUBLI,Dharwad,580024,www.ayurvedacollegehubli.org,5,6866,1954,"Rajiv Gandhi University of Health Sciences, Bangalore",472,11,NA,1996,U,13.36175,75.08491,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Medical-Ayurveda,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
52245,2015,Gujarat,"SHREE UMIYA PARIWAR EDUCATION TRUST SANCHALIT B.C.A. COLLEGE","VILLAGE SIDSAR",SIDSAR,SIDSAR,Jamnagar,360530,www.supet.org,20,3000,2015,"Saurashtra University, Rajkot",NA,1,NA,2015,R,21.875032,70.106136,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Computer Application",NA,TRUE,TRUE,4,10,14,TRUE,1
11212,2015,Maharashtra,"Arts & Comm. College, NAGTHANE","Tal.& Dist. Satara Pin 415519","At/Post. Nagthane Tal. & Dist. Satara",Nagthane,Satara,415519,www.accnagthane4.in,1,1273,2000,"Shivaji University, Kolhapur",NA,1,NA,2000,R,17.54766,74.03741,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
127,2015,Gujarat,"Smt. S.R. PATEL ENGG. COLLEGE, DABHI, UNJHA 078",Dabhi,Unjha,Unjha,Mahesana,384170,info.srpec@gmail.com,11.22,14143,2009,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2009,R,23.795223,72.336693,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Engineering & Technology",NA,FALSE,FALSE,NA,NA,NA,TRUE,1
994,2015,Gujarat,"YOGIJI MAHARAJ MAHAVIDYALAY MAHILA ARTS & COMM.COLLEGE-DHARI","Yogi nagar","Navi Vasahat",dhari-365640,Amreli,365640,www.ymmvdhari.org,7468,2407.1,1993,"Saurashtra University, Rajkot",NA,1,NA,1993,R,30.25672,90.025672,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,TRUE,1
15689,2015,Maharashtra,"COLLEGE OF PHARMACY JULE SOLAPUR BIJAPUR ROAD SOLAPUR","JULE SOLAPUR-1, VIJAPUR ROAD, SOLAPUR -413004 (MAHARASHTRA)","JULE SOLAPUR-1, VIJAPUR ROAD, SOLAPUR -413004 (MAHARASHTRA)",SOLAPUR,Solapur,413004,pharmacycol.org,2,4711,1993,"Solapur University, Solapur",362,6,NA,1993,U,17.000038,75.00054,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Pharmacy,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
11228,2015,Maharashtra,"Night College of Arts & Commerce, Industrial Estate, ICHALKARANJI-416115 Tal-Hatkanangale,Dist-Kolhapur","18/324 industrial Estate",NA,"IChalkaranji 416116",Kolhapur,416115,www.nightich.com,6805.67,2134.24,1983,"Shivaji University, Kolhapur",NA,1,NA,1983,U,16.700001,74.470001,"Affiliated College",FALSE,FALSE,"Local Body",FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
41858,2015,Maharashtra,"Ahmednagar Jilha Maratha Vidya Prasarak Samaj's New Law College, Ahmednagar 414001","New Law College","Lal Taki Road",Ahmednagar,Ahmadnagar,414001,www.newlawcollege.org,2.2,1762516,1970,"Savitribai Phule Pune University",NA,10,NA,1975,U,19.0952075,74.749591,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Law,NA,FALSE,TRUE,2,0,2,TRUE,2
42848,2015,Maharashtra,"Shri Gajanan Maharaj Arts, Commerce College, Mukutban.","Mukutban, Tq: Zari-JamniDist: Yavatmal",NA,Yavatmal,Yavatmal,445319,NA,5,2710,1993,"Sant Gadge Baba Amravati University, Amravati",NA,1,NA,1993,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6084,2015,Gujarat,"I. M. Nanavati Law College","GLS Campus","Opp. Law Garden, Ellisbridge,",Ahmedabad,Ahmadabad,380006,www.imnanavati.org,28497,23555,1958,"Gujarat University, Ahmedabad",NA,10,NA,1958,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Law,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
10969,2015,Odisha,"Meghasan College, Nudadiha","AT/PO-NUDADIHA,PS-KAPTIPADA,757077",NA,NA,Mayurbhanj,757077,meghasancollege.org,6.22,1094,1990,"North Orissa University, Mayurbhanj",NA,1,NA,1998,R,21.549345,86.486166,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
49661,2015,Gujarat,"J G DOSHI ARTS AND COMMERCE COLLEGE, SWAMI VIVEKANAND VIDHYAANKUL","SWAMI VIVEKANAND VIDHYA SANKUL","NESDA ROAD , SIHOR TALUKA - SIHOR 364240","SIHOR DIST - BHAVNAGAR TALUKA - SIHOR",Bhavnagar,364240,NA,7.15,2571.89,2013,"Maharaja Krishnakumarsinhji Bhavnagar University",NA,1,NA,2013,U,NA,NA,"Affiliated College",TRUE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
20678,2015,Karnataka,"Vijaya Evening College, RV Road, Bangalore-4","R.V.ROAD,","BASAVANAGUDI,",BENGALURU.,Bangalore,560004,NA,5,12000,1966,"Bangalore University, Bangalore","15,80,17,80,63,10,20,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000",1,NA,1966,U,12.940616,77.580867,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
